# Source: https://github.com/BlueSkyLT/siteselect_sg/blob/main/dataset/hdb.csv (trimmed to 5 columns)
blk_no,street,lat,lng,postal
477,PASIR RIS DR 6,1.37449176913404,103.958262498026,510477
477,SEGAR RD,1.38923939664189,103.773064815385,670477
477,SEMBAWANG DR,1.45208461891806,103.816554224473,750477
477,TAMPINES ST 43,1.36092155092893,103.952892124796,520477
477,UPP SERANGOON VIEW,1.37943929438789,103.903869900943,530477
477A,UPP SERANGOON VIEW,1.37830875820742,103.903841957906,531477
477B,UPP SERANGOON VIEW,1.37881205219672,103.904229621366,532477
477C,UPP SERANGOON VIEW,1.37932250991171,103.904191032446,533477
478,JURONG WEST ST 41,1.34735316476219,103.723952193836,640478
478,PASIR RIS DR 4,1.37449376842352,103.958958334109,510478
478,SEGAR RD,1.38953127642948,103.772874923486,670478
478,SEMBAWANG DR,1.45245222136363,103.81648846033,750478
478,TAMPINES ST 44,1.36131894620829,103.953125856604,520478
478,YISHUN ST 42,1.42939025205716,103.850709781984,760478
478A,SEGAR RD,1.3898960941557,103.772981595323,671478
478A,YISHUN ST 44,1.42910217849808,103.851138688057,761478
478B,YISHUN ST 44,1.42934496026772,103.851652296544,762478
478C,YISHUN ST 44,1.42978389948502,103.851190359773,763478
479,JURONG WEST ST 41,1.34720275740571,103.724501217493,640479
479,PASIR RIS DR 4,1.37517714700663,103.959207233132,510479
479,SEMBAWANG DR,1.45244222327433,103.815808054796,750479
479,SEGAR RD,1.38965198363957,103.772710941574,670479
479,TAMPINES ST 44,1.3614335628875,103.953567371094,520479
479,YISHUN ST 44,1.43009383593178,103.851065201526,760479
479A,YISHUN ST 42,1.42980947984757,103.850543548091,761479
479B,YISHUN ST 42,1.42977881608887,103.850095603468,762479
479C,YISHUN ST 42,1.42942961091678,103.850096721246,763479
48,BENDEMEER RD,1.32332270615854,103.866399245801,330048
48,CIRCUIT RD,1.32541032458901,103.88565098487,370048
48,DORSET RD,1.31424121019586,103.850622812848,210048
48,JLN BAHAGIA,1.32761375119362,103.856634653849,320048
48,LENGKOK BAHRU,1.28727739643389,103.810963565072,151048
48,LOR 5 TOA PAYOH,1.337083957059,103.85354103689,310048
48,LOWER DELTA RD,1.28944268125333,103.826201445621,160048
48,MOH GUAN TER,1.28399159776449,103.831070839075,161048
48,SIMS PL,1.31775606488885,103.8794407739,380048
48,STIRLING RD,1.29796297734023,103.801705331972,141048
48,STRATHMORE AVE,1.29380260290314,103.807789228113,140048
48,TANGLIN HALT RD,1.30078900889495,103.797626150842,142048
48,TEBAN GDNS RD,1.32049772893293,103.739967666096,600048
48,TELOK BLANGAH DR,1.27234669758392,103.810554542558,100048
48A,DORSET RD,1.31447785572521,103.851072419846,211048
48A,HAVELOCK RD,1.28986706712873,103.826323921132,162048
48A,STRATHMORE AVE,1.29360565669508,103.808447799093,143048
48A,TELOK BLANGAH DR,1.27178214939616,103.810605825256,101048
480,JURONG WEST ST 41,1.34684766009461,103.724041804477,640480
480,LOR 6 TOA PAYOH,1.33223622363522,103.848573892933,310480
480,PASIR RIS DR 4,1.37480098096567,103.959362372842,510480
480,SEMBAWANG DR,1.45220212566522,103.815168664829,750480
480,SEGAR RD,1.38969248582467,103.772378752183,670480
480,TAMPINES ST 44,1.36189869546209,103.953613062449,520480
480A,SEGAR RD,1.3897977700801,103.771921109765,671480
480A,SEMBAWANG DR,1.45194866147393,103.814821463,751480
481,JURONG WEST ST 41,1.34684614465939,103.725229988301,640481
481,PASIR RIS DR 4,1.37389876519666,103.958929343522,510481
481,SEGAR RD,1.38945648052361,103.772225899084,670481
481,SEMBAWANG DR,1.45297628362912,103.815094118491,750481
481,TAMPINES ST 44,1.36162956418494,103.953251115722,520481
481A,SEMBAWANG DR,1.45248404456569,103.815410420566,751481
482,ADMIRALTY LINK,1.45543968418756,103.815460900731,750482
482,JURONG WEST ST 41,1.34720270644941,103.724768574905,640482
482,PASIR RIS DR 4,1.3737441529967,103.959755840195,510482
482,SEGAR RD,1.38916099716883,103.772291892028,670482
482,TAMPINES ST 43,1.36163049178175,103.953000933898,520482
482A,ADMIRALTY LINK,1.45488185139782,103.81567746984,751482
482A,SEGAR RD,1.38892850676096,103.772387743605,671482
482B,ADMIRALTY LINK,1.45528854400541,103.815796733334,752482
483,ADMIRALTY LINK,1.45603699736223,103.815580869079,750483
483,CHOA CHU KANG AVE 5,1.37584148701172,103.737757429932,680483
483,JURONG WEST ST 41,1.34735305647602,103.725320414071,640483
483,PASIR RIS DR 4,1.37402423915764,103.960045991441,510483
483,SEGAR RD,1.38879725090534,103.772126026054,670483
483,TAMPINES ST 43,1.36143340439515,103.952685912661,520483
483A,CHOA CHU KANG AVE 5,1.37599174895958,103.737082921458,681483
484,ADMIRALTY LINK,1.45707121613828,103.815308448775,750484
484,CHOA CHU KANG AVE 5,1.37647656461683,103.737135249373,680484
484,JURONG WEST AVE 1,1.34820888282868,103.72635776089,640484
484,PASIR RIS DR 4,1.3736034575533,103.960557824017,510484
484,SEGAR RD,1.38840059034957,103.771882173939,670484
484,TAMPINES ST 43,1.36189785863171,103.952639447182,520484
484A,ADMIRALTY LINK,1.45648173153249,103.815234506396,751484
484A,CHOA CHU KANG AVE 5,1.37668464228405,103.736817870853,681484
484B,ADMIRALTY LINK,1.45673237952445,103.81520912889,752484
484B,CHOA CHU KANG AVE 5,1.37623030762822,103.736338345807,682484
484C,CHOA CHU KANG AVE 5,1.37549260049004,103.73687123842,683484
484D,CHOA CHU KANG AVE 5,1.37534797754277,103.737317097286,684484
485,ADMIRALTY LINK,1.45642486305407,103.815857505979,750485
485,CHOA CHU KANG AVE 5,1.37499843819864,103.737744294777,680485
485,JURONG WEST AVE 1,1.3483471084985,103.727243025871,640485
485,PASIR RIS DR 4,1.3744172834429,103.960854400578,510485
485,SEGAR RD,1.38868132378093,103.771312569429,670485
485A,CHOA CHU KANG AVE 5,1.37461810751349,103.738364995209,681485
485A,TAMPINES AVE 9,1.35989315339663,103.955756570936,520485
485B,CHOA CHU KANG AVE 5,1.37429936592367,103.738807275182,682485
485B,TAMPINES AVE 9,1.35984427795017,103.956436060173,521485
485C,CHOA CHU KANG AVE 5,1.37479885966148,103.738969879592,683485
485D,CHOA CHU KANG AVE 5,1.37519914641013,103.738966077649,684485
486,ADMIRALTY LINK,1.45602740243461,103.816100124988,750486
486,CHOA CHU KANG AVE 5,1.37544982404192,103.738349548996,680486
486,JURONG WEST AVE 1,1.34872558119207,103.726332616154,640486
486,PASIR RIS DR 4,1.37433415246216,103.960352191633,510486
486,SEGAR RD,1.38924060817621,103.77162077126,670486
486A,CHOA CHU KANG AVE 5,1.37506059064075,103.738422304715,681486
486A,TAMPINES AVE 9,1.35976573500754,103.957416315106,520486
486B,CHOA CHU KANG AVE 5,1.37525242844761,103.738028515891,682486
486B,TAMPINES AVE 9,1.35919256321783,103.956796780851,521486
486C,TAMPINES AVE 9,1.35886425463447,103.957299555489,522486
487,ADMIRALTY LINK,1.45545241379364,103.816118262593,750487
487,CHOA CHU KANG AVE 5,1.37628705581631,103.738815673764,680487
487,JURONG WEST AVE 1,1.34872511571948,103.72724315066,640487
487,PASIR RIS DR 4,1.37494128665342,103.96059003892,510487
487,SEGAR RD,1.38917306201936,103.771106197699,670487
487A,CHOA CHU KANG AVE 5,1.37587750919484,103.739113762764,681487
487A,SEGAR RD,1.38936721496829,103.771090986967,671487
487A,TAMPINES AVE 9,1.35955232501323,103.957815539193,520487
487B,CHOA CHU KANG AVE 5,1.37635512444695,103.738360161731,682487
487B,TAMPINES ST 45,1.35998567839232,103.958247648588,521487
487C,CHOA CHU KANG AVE 5,1.37651280702577,103.739137682367,683487
487C,TAMPINES ST 45,1.36075138741277,103.957877071893,522487
488,ADMIRALTY LINK,1.45507803962368,103.81645291747,750488
488,CHOA CHU KANG AVE 5,1.37672379608721,103.738696100619,680488
488,JURONG WEST AVE 1,1.34908194843027,103.72619549188,640488
488,SEGAR RD,1.38952670931463,103.771409031633,670488
488A,CHOA CHU KANG AVE 5,1.37705950007098,103.738981398036,681488
488A,SEGAR RD,1.38986027110521,103.771262772646,671488
488A,TAMPINES AVE 9,1.36022206338794,103.956335998151,520488
488B,CHOA CHU KANG AVE 5,1.3769739817533,103.739293156619,682488
488B,TAMPINES ST 45,1.36050029022569,103.957151008983,521488
488C,CHOA CHU KANG AVE 5,1.37659678332207,103.73994960705,683488
488D,CHOA CHU KANG AVE 5,1.37642221610651,103.740504704448,684488
489,ADMIRALTY LINK,1.45495119192133,103.816819778829,750489
489,CHOA CHU KANG AVE 5,1.37559581288131,103.740932195578,680489
489,JURONG WEST AVE 1,1.34917459623674,103.72723983348,640489
489A,CHOA CHU KANG AVE 5,1.37560094818422,103.740360009689,681489
489A,TAMPINES ST 45,1.36108575636585,103.957224811648,520489
489B,CHOA CHU KANG AVE 5,1.37573636567496,103.73958458863,682489
489B,TAMPINES ST 45,1.36132334023489,103.95746980781,521489
489C,CHOA CHU KANG AVE 5,1.37605683547385,103.739806181184,683489
489C,TAMPINES ST 45,1.36178565471454,103.956532457975,522489
489D,CHOA CHU KANG AVE 5,1.3758879374176,103.740225214266,684489
49,CIRCUIT RD,1.32513240286821,103.885610754075,370049
49,DORSET RD,1.3129579815118,103.850158739219,210049
49,HOY FATT RD,1.28748905001859,103.811714119673,150049
49,JLN TIGA,1.30888261835169,103.885424848249,390049
49,JLN BAHAGIA,1.32765981551451,103.856373450584,320049
49,KIM PONG RD,1.28429935662089,103.830518003368,160049
49,LOR 5 TOA PAYOH,1.33737120983889,103.853113423858,310049
49,SIMS PL,1.31703502375324,103.879309854774,380049
49,STIRLING RD,1.29750644501066,103.802257197297,141049
49,STRATHMORE AVE,1.29402164281341,103.808212801667,140049
49,TANGLIN HALT RD,1.3004269308691,103.797359760167,142049
49,TEBAN GDNS RD,1.32098928416148,103.738180684101,600049
49,TELOK BLANGAH DR,1.27220181541331,103.811060837387,100049
49,WHAMPOA STH,1.32448737406528,103.866368168069,330049
49A,JLN TIGA,1.30850932584076,103.885346226422,391049
49A,WHAMPOA STH,1.32378180307019,103.866396218828,331049
490,ADMIRALTY LINK,1.45529973571916,103.817240683169,750490
490,CHOA CHU KANG AVE 5,1.37521518161998,103.741193241888,680490
490,JURONG WEST AVE 1,1.34958659802717,103.727240365566,640490
490,LOR 6 TOA PAYOH,1.33256779261697,103.848418718015,310490
490A,CHOA CHU KANG AVE 5,1.37519738080978,103.741426402066,681490
490A,TAMPINES ST 45,1.36202172926791,103.956772635992,520490
490B,CHOA CHU KANG AVE 5,1.37562311961725,103.741340715793,682490
490B,TAMPINES ST 45,1.36237689225229,103.956046631727,521490
490C,CHOA CHU KANG AVE 5,1.37575014356152,103.741751767068,683490
490D,CHOA CHU KANG AVE 5,1.37602869228672,103.741368197927,684490
491,ADMIRALTY LINK,1.45611278902566,103.817716592062,750491
491,JURONG WEST AVE 1,1.34958656573247,103.72631531647,640491
491A,TAMPINES AVE 9,1.36256474399446,103.953782907479,520491
491B,TAMPINES AVE 9,1.36227153949674,103.954185668192,521491
491C,TAMPINES ST 45,1.36210016949586,103.95490902637,522491
491D,TAMPINES ST 45,1.36246541056514,103.954684825183,523491
491E,TAMPINES ST 45,1.36249895422368,103.955251289212,524491
491F,TAMPINES ST 45,1.36296253151948,103.954955444255,525491
491G,TAMPINES ST 45,1.3636112252445,103.954333196181,526491
491H,TAMPINES ST 45,1.3629698988553,103.954391828405,527491
492,ADMIRALTY LINK,1.4564743178621,103.81718135862,750492
492,JURONG WEST ST 41,1.35008503080761,103.724757267597,640492
492,TAMPINES ST 45,1.36392266403897,103.955722265983,524492
492A,ADMIRALTY LINK,1.45665763839691,103.817394361321,751492
492A,TAMPINES ST 45,1.36311688522212,103.95407570674,521492
492B,TAMPINES AVE 9,1.36300824311728,103.953547635295,520492
492C,TAMPINES ST 45,1.36342461933236,103.953941069939,522492
492D,TAMPINES ST 45,1.3638772521599,103.954122609944,523492
492E,TAMPINES ST 45,1.3634296564729,103.95587655067,525492
492F,TAMPINES ST 45,1.36371124267601,103.95614761936,526492
492G,TAMPINES ST 45,1.36424168791995,103.955085623493,527492
492H,TAMPINES ST 45,1.36370873286553,103.956662909483,528492
492J,TAMPINES ST 45,1.36457156576218,103.954932574982,529492
493,ADMIRALTY LINK,1.45654601332376,103.816763883508,750493
493,JURONG WEST ST 41,1.34896996021593,103.724938358616,640493
493A,JURONG WEST ST 41,1.34936338762209,103.724659109885,641493
493A,TAMPINES AVE 9,1.36255883062393,103.952463123082,520493
493B,TAMPINES AVE 9,1.36226589882023,103.95206009759,521493
493C,TAMPINES ST 43,1.36190373412212,103.95153872617,522493
493D,TAMPINES ST 43,1.36248462928267,103.951838170127,523493
493E,TAMPINES ST 43,1.36265958374201,103.952012448684,524493
494,JURONG WEST ST 41,1.34950750219884,103.724914014154,640494
494,TAMPINES ST 45,1.36305985412192,103.955827944237,523494
494A,JURONG WEST ST 41,1.34955751389784,103.724329078888,641494
494A,TAMPINES ST 43,1.36310408255938,103.952176823356,521494
494B,TAMPINES AVE 9,1.3630082896792,103.952704897774,520494
494C,TAMPINES ST 43,1.36370339705173,103.952575138742,522494
494D,TAMPINES ST 43,1.36380015761494,103.953438683803,524494
494E,TAMPINES ST 43,1.36421531545345,103.953511202271,525494
494F,TAMPINES ST 43,1.36400945066996,103.953070572395,526494
494G,TAMPINES ST 45,1.36313399027523,103.955449882858,527494
494H,TAMPINES ST 45,1.36367827707662,103.954980336497,528494
494J,TAMPINES ST 45,1.36411231092786,103.954328979984,529494
495,JURONG WEST ST 41,1.34969073793762,103.724362342467,640495
495A,TAMPINES ST 43,1.36254137108389,103.950930986011,520495
495B,TAMPINES ST 43,1.36274236096606,103.951330562087,521495
495C,TAMPINES ST 43,1.36323870680686,103.951624679385,522495
495D,TAMPINES ST 43,1.36367184996528,103.952024565359,523495
495E,TAMPINES ST 43,1.3640424824533,103.952424391016,524495
495F,TAMPINES ST 43,1.36442076452696,103.95294031503,525495
496,JURONG WEST ST 41,1.34998960720747,103.723836476095,640496
496A,TAMPINES ST 43,1.36128084897679,103.950563141034,524496
496B,TAMPINES ST 43,1.36123685622591,103.950996094324,525496
496C,TAMPINES ST 43,1.36215244534095,103.950373999808,526496
496D,TAMPINES AVE 9,1.36162611403554,103.949991840666,520496
496E,TAMPINES AVE 9,1.3611299396487,103.949803200633,521496
496F,TAMPINES AVE 9,1.36040047266513,103.950034057413,522496
496G,TAMPINES AVE 9,1.36079922802584,103.950573417839,523496
497,JURONG WEST ST 41,1.34942302974602,103.724280983137,640497
497A,TAMPINES ST 45,1.35933200137711,103.958581034137,520497
497B,TAMPINES ST 45,1.3586829965139,103.958024469204,521497
497C,TAMPINES ST 45,1.3583447454648,103.958579835543,522497
497D,TAMPINES ST 45,1.35883428878933,103.959075281438,523497
497E,TAMPINES ST 45,1.3587394016878,103.958483787796,528497
497F,TAMPINES ST 45,1.35976324314565,103.959011125431,524497
497G,TAMPINES ST 45,1.36034648036577,103.959716831981,525497
497H,TAMPINES ST 45,1.35964878769781,103.959908216319,526497
497J,TAMPINES ST 45,1.35926416653664,103.959503982842,527497
497K,TAMPINES ST 45,1.35985911155549,103.959600064431,529497
497L,TAMPINES ST 45,1.3606764110784,103.959878848158,529098
498,JURONG WEST ST 41,1.34833335733135,103.724307317877,640498
498A,TAMPINES ST 45,1.3615403413262,103.958104412712,520498
498B,TAMPINES ST 45,1.36102172564014,103.958601393368,521498
498C,TAMPINES ST 45,1.36078046169935,103.959013397396,529095
498D,TAMPINES ST 45,1.36111348630544,103.959594699613,522498
498E,TAMPINES ST 45,1.36148618155639,103.959056255163,523498
498F,TAMPINES ST 45,1.36191017207462,103.958666733427,524498
498G,TAMPINES ST 45,1.36227844944127,103.958121867302,525498
498H,TAMPINES ST 45,1.36295791496804,103.957515257339,526498
498J,TAMPINES ST 45,1.36323538538961,103.956894060229,527498
498K,TAMPINES ST 45,1.36285616139926,103.956862999812,529096
498L,TAMPINES ST 45,1.36240933130332,103.957197483189,528498
498M,TAMPINES ST 45,1.36190675732795,103.95774142605,529498
498N,TAMPINES ST 45,1.36269973012518,103.957806673373,529097
499,JURONG WEST ST 41,1.34863856808836,103.725086725184,640499
499,TAMPINES AVE 9,1.35922295670896,103.95631876351,520499
499A,TAMPINES AVE 9,1.35898074323,103.955770191568,521499
499B,TAMPINES AVE 9,1.35887020526725,103.956331658876,522499
499C,TAMPINES AVE 9,1.35954027648641,103.956108837804,523499
499D,TAMPINES AVE 9,1.35928905928425,103.955840987017,524499
5,BANDA ST,1.28117564500565,103.843410643588,NIL
5,BEACH RD,1.29809172407826,103.856853802577,188094
5,BEDOK STH AVE 2,1.32219157915726,103.934399264462,460005
5,BOON KENG RD,1.31265449628072,103.872541798735,380005
5,CHANGI VILLAGE RD,1.38885339963623,103.986845986484,500005
5,DELTA AVE,1.29223145125728,103.827600712862,160005
5,DOVER CRES,1.30406012764311,103.782637200936,130005
5,EUNOS CRES,1.32118979057455,103.903266270232,400005
5,EVERTON PK,1.27668433818668,103.839459108754,080005
5,FARRER RD,1.31655990980042,103.807288102167,260005
5,GHIM MOH RD,1.31269310901361,103.788308830128,270005
5,HAIG RD,1.31258917369124,103.896591193187,430005
5,HOLLAND CL,1.30767442232996,103.796271571462,272005
5,JLN BATU,1.30156359677462,103.884028473673,431005
5,JLN MINYAK,1.28787848965781,103.838066722633,161005
5,LOR 7 TOA PAYOH,1.33865954756919,103.855806480101,310005
5,LOR LEW LIAN,1.35003202767253,103.876841832334,530005
5,MARINE TER,1.30456341339138,103.91722903852,440005
5,MARSILING DR,1.43972694576355,103.775382958136,730005
5,PINE CL,1.30704305939862,103.882688422799,391005
5,ST. GEORGE'S LANE,1.32318991590206,103.859696970213,320005
5,TECK WHYE AVE,1.38211439144289,103.75356509712,680005
5,TELOK BLANGAH CRES,1.27872402905423,103.819220384802,090005
5,TG PAGAR PLAZA,1.27624052001347,103.843006115698,081005
5,TOH YI DR,1.33819254167455,103.774522627887,590005
5,UPP ALJUNIED LANE,1.33372865982665,103.879898473982,360005
5,UPP BOON KENG RD,1.31265449628072,103.872541798735,380005
5A,GHIM MOH RD,1.3129424419213,103.788219986308,273005
5A,HOLLAND CL,1.30881793355141,103.796173244838,271005
5A,JLN BATU,1.30148068202243,103.883496293395,432005
5A,MARSILING DR,1.44008479628214,103.77520066007,732005
5A,TELOK BLANGAH CRES,1.27888278443279,103.818988726275,091005
5A,UPP BOON KENG RD,1.3132753601909,103.873489088653,381005
5B,HOLLAND CL,1.30797064284974,103.796356814373,274005
50,C'WEALTH DR,1.30112909158394,103.797123032464,142050
50,CHAI CHEE ST,1.32930431416537,103.922415807329,461050
50,CIRCUIT RD,1.32488448306596,103.885571385532,370050
50,DORSET RD,1.31313099307775,103.850867852489,210050
50,HAVELOCK RD,1.2897647546758,103.826802915076,160050
50,HOY FATT RD,1.2878771583612,103.811440922662,150050
50,JLN BAHAGIA,1.32768538817072,103.856229133573,320050
50,LOR 5 TOA PAYOH,1.33717651448577,103.852543124537,310050
50,MARINE TER,1.30532268548571,103.915838479237,440050
50,MOH GUAN TER,1.28407984956888,103.830525506982,161050
50,PASIR RIS AVE,1.38314191917813,103.943891575305,519735
50,SENGKANG WEST WAY,1.39307518516014,103.873929155036,797621
50,SIMS DR,1.31649949089692,103.878383818547,380050
50,STIRLING RD,1.29714090600198,103.803791249661,141050
50,STRATHMORE AVE,1.29384533839787,103.808727859208,140050
50,TEBAN GDNS RD,1.32060355479615,103.737792183279,600050
50,TELOK BLANGAH DR,1.27309040956353,103.810143564301,100050
50A,C'WEALTH DR,1.30126146137222,103.797422789448,143050
50A,MARINE TER,1.30572973591916,103.915737035334,441050
50A,SIMS DR,1.31615075720637,103.878440158046,381050
500,LOR 6 TOA PAYOH,1.33285542884681,103.847092284316,310500
500,PASIR RIS ST 52,1.3760245207216,103.945945712947,510500
500,SERANGOON NTH AVE 4,1.37452601630701,103.875744233814,550500
500A,PASIR RIS ST 52,1.37641178717965,103.945596491405,511500
501,ANG MO KIO AVE 5,1.37598486077444,103.848860479053,560501
501,BEDOK NTH ST 3,1.33164071248973,103.931167665142,460501
501,BISHAN ST 11,1.34841662448989,103.84908038561,NIL
501,BT BATOK ST 52,1.35149318644467,103.75499812254,650501
501,CHOA CHU KANG ST 51,1.38959498074238,103.74324795084,680501
501,HOUGANG AVE 8,1.37205269626364,103.886531403839,530501
501,JELAPANG RD,1.38288227586953,103.766847124866,670501
501,JURONG WEST ST 51,1.35038413736599,103.719025555996,640501
501,PASIR RIS ST 52,1.37600904526709,103.94642298367,510501
501,SERANGOON NTH AVE 4,1.37418391177285,103.876105569742,550501
501,TAMPINES CTRL 1,1.35568233282536,103.944448547002,520501
501,WEST COAST DR,1.31231254760543,103.759312529215,120501
501,WELLINGTON CIRCLE,1.45159667752222,103.821373414321,750501
501,WOODLANDS DR 14,1.43292523586445,103.792006999106,730501
501,YISHUN ST 51,1.4165674773128,103.840902686823,760501
501A,WELLINGTON CIRCLE,1.45176919565749,103.820781714095,751501
501A,YISHUN ST 51,1.41658398264925,103.840450135147,761501
501B,WELLINGTON CIRCLE,1.45218571400211,103.82136988326,752501
501B,YISHUN ST 51,1.41704065966643,103.840552464198,762501
501C,WELLINGTON CIRCLE,1.45169408187552,103.821715715582,753501
501D,WELLINGTON CIRCLE,1.45105057890399,103.822432144608,754501
502,ANG MO KIO AVE 5,1.37572474108554,103.849934308508,560502
502,BEDOK NTH ST 3,1.331245062192,103.931244293846,460502
502,BISHAN ST 11,1.34857905320066,103.848348015837,570502
502,CHOA CHU KANG ST 51,1.38910701991989,103.743365257042,680502
502,HOUGANG AVE 8,1.37280668545918,103.886904274267,530502
502,JELAPANG RD,1.38371721293326,103.766750828138,670502
502,JURONG WEST AVE 1,1.3504377658393,103.718113759372,NIL
502,PASIR RIS ST 52,1.37539869626645,103.946231522897,510502
502,SERANGOON NTH AVE 4,1.37448766567895,103.876464914567,550502
502,TAMPINES CTRL 1,1.35641014489862,103.945141459551,520502
502,WELLINGTON CIRCLE,1.45126504902062,103.821677740278,750502
502,WEST COAST DR,1.31190696353507,103.759128011868,120502
502,WOODLANDS DR 14,1.43318008766271,103.791790437361,730502
502,YISHUN ST 51,1.41686708148309,103.840858162025,760502
502A,CHOA CHU KANG ST 51,1.38871470811511,103.742956268034,681502
502A,WELLINGTON CIRCLE,1.45093008840551,103.821415036965,751502
502A,WOODLANDS DR 14,1.43330461383635,103.791313633199,731502
502A,WEST COAST DR,1.31216271735447,103.759352629171,121502
502A,YISHUN ST 51,1.41639278744569,103.841369329736,761502
502B,YISHUN ST 51,1.41683901466432,103.841551768426,762502
502C,YISHUN ST 51,1.41732309701441,103.841554200042,763502
502D,YISHUN ST 51,1.41733258969906,103.840861112656,764502
503,ANG MO KIO AVE 5,1.37546163119278,103.848942047568,560503
503,BEDOK NTH ST 3,1.33148846832741,103.932465357827,460503
503,BISHAN ST 11,1.34903237530043,103.848047514719,570503
503,BT BATOK ST 52,1.35144149324876,103.753696666741,650503
503,CANBERRA LINK,1.45056197040152,103.821965305618,750503
503,CHOA CHU KANG ST 51,1.38830517444057,103.742322678004,680503
503,HOUGANG AVE 8,1.37348259766875,103.887463506477,530503
503,JELAPANG RD,1.3841841461098,103.766434636885,670503
503,JURONG WEST AVE 1,1.34995541024281,103.717704811514,640503
503,PASIR RIS ST 52,1.37570880072598,103.945481758625,510503
503,SERANGOON NTH AVE 4,1.37400147807724,103.876535806284,550503
503,TAMPINES CTRL 1,1.35580573472225,103.945108935184,NIL
503,WEST COAST DR,1.31180308926424,103.759751405542,120503
503,WOODLANDS DR 14,1.43249995976888,103.791786711705,730503
503A,BEDOK NTH ST 3,1.33160632081316,103.93203236911,461503
503A,CANBERRA LINK,1.45058879786565,103.821649350316,751503
503A,WEST COAST DR,1.31158433733425,103.759907020985,121503
503B,CANBERRA LINK,1.45038042756867,103.822061849106,752503
503C,CANBERRA LINK,1.4505380366564,103.82294129946,753503
504,ANG MO KIO AVE 8,1.37482589458092,103.848956089557,560504
504,BEDOK NTH ST 3,1.33188000305479,103.932389359044,460504
504,BISHAN ST 11,1.34930004584838,103.848484732399,570504
504,BT BATOK ST 52,1.35196560331027,103.754983672501,650504
504,CHOA CHU KANG ST 51,1.38897888481313,103.742536911765,680504
504,HOUGANG AVE 8,1.37311695668565,103.888015932974,530504
504,JELAPANG RD,1.3847322385941,103.766932853057,670504
504,JURONG WEST ST 51,1.34982760465022,103.718843758186,640504
504,MONTREAL DR,1.45089251057067,103.823678171092,750504
504,PASIR RIS ST 52,1.37603781709578,103.944889854263,510504
504,SERANGOON NTH AVE 4,1.37355994058113,103.876188548015,550504
504,TAMPINES CTRL 1,1.35639771487849,103.945701729904,520504
504,WEST COAST DR,1.31225340748607,103.759601815642,120504
504,WOODLANDS DR 14,1.4329824226314,103.79106326286,730504
504,YISHUN ST 51,1.41840135625337,103.844582117044,760504
504A,MONTREAL DR,1.4512965609628,103.824120161439,751504
504A,SERANGOON NTH AVE 4,1.37399768680103,103.875704727628,555850
504A,YISHUN ST 51,1.41776314973521,103.844367647831,761504
504B,MONTREAL DR,1.45088207954215,103.823325694936,752504
504B,YISHUN ST 51,1.41773318073336,103.84382441362,762504
504C,CANBERRA LINK,1.45011948894625,103.823591671435,753504
504C,YISHUN ST 51,1.41796651351006,103.843458679904,763504
504D,MONTREAL DR,1.45045843825508,103.823880958571,754504
504D,YISHUN ST 51,1.41833362541375,103.843721655882,764504
505,ANG MO KIO AVE 8,1.3748597302123,103.850224901404,560505
505,BEDOK NTH AVE 3,1.33182838179324,103.933338253415,460505
505,BISHAN ST 11,1.34891430036517,103.848662284887,570505
505,BT BATOK ST 52,1.35191995209035,103.753670851157,650505
505,CANBERRA LINK,1.45026201889682,103.822534715231,750505
505,CHOA CHU KANG ST 51,1.38883086726466,103.742049272446,680505
505,HOUGANG AVE 8,1.37305966832955,103.887655080049,530505
505,JELAPANG RD,1.38416248289246,103.767483683421,670505
505,JURONG WEST ST 52,1.34965729130746,103.718443677825,640505
505,PASIR RIS ST 52,1.37665440089895,103.94523481723,510505
505,SERANGOON NTH AVE 4,1.37324463481653,103.876301643689,550505
505,TAMPINES CTRL 1,1.3555484823662,103.945616071023,520505
505,WEST COAST DR,1.31227843644678,103.759978928244,120505
505,WOODLANDS DR 14,1.43219452634829,103.791155512188,730505
505A,BISHAN ST 11,1.34914325886185,103.848644928216,571505
505A,JELAPANG RD,1.38495509073914,103.767679503949,671505
505A,JURONG WEST ST 52,1.34935036475827,103.717947920796,641505
505A,WOODLANDS DR 14,1.43215102695306,103.791616412442,731505
505A,YISHUN ST 51,1.41884459566005,103.84482453185,761505
505B,BISHAN ST 11,1.3487013698932,103.848526713748,572505
505B,YISHUN ST 51,1.41924161070524,103.844941652639,762505
505C,BISHAN ST 11,1.34864898715585,103.848761838957,573505
505C,YISHUN ST 51,1.41923754461468,103.844227928881,763505
505D,BISHAN ST 11,1.34906863713679,103.848979846234,574505
505D,YISHUN ST 51,1.41883284175427,103.844225827265,764505
506,ANG MO KIO AVE 8,1.37440041920745,103.84893617353,560506
506,BEDOK NTH AVE 3,1.33214280816285,103.933720223574,460506
506,BISHAN ST 11,1.34917198788036,103.849165453932,570506
506,BT BATOK ST 52,1.3522483162653,103.754663779161,650506
506,CHOA CHU KANG ST 51,1.3887781628167,103.741831087827,680506
506,HOUGANG AVE 8,1.37276572375702,103.887618824824,530506
506,JELAPANG RD,1.3870334545891,103.768120654409,670506
506,JURONG WEST ST 52,1.34911301335269,103.718764842328,640506
506,PASIR RIS ST 52,1.37698794423045,103.944846221786,510506
506,SERANGOON NTH AVE 4,1.37281631901907,103.876339684598,550506
506,TAMPINES CTRL 1,1.35590219010974,103.945912182468,520506
